fiscal_year,system_code,location_code,location_name,beds,managed_by_name,location_type_description,location_category_description,grades_text,grades_final_text,open_date,status_descriptions,primary_building_code,primary_address_line_1,state_code,x_coordinate,y_coordinate,longitude,latitude,community_district,council_district,census_tract,borough_block_lot,nta,nta_name,principal_name,principal_title,principal_phone_number,fax_number,geographical_district_code,administrative_district_code,administrative_district_name,community_school_sup_name,tier_3_support_location_name,tier_3_support_leader_name,tier_2_support_location_name,highschool_network_location,highschool_network_name,highschool_network,community_district_1,police_precinct
2020,11X288,X288,Collegiate Institute for Math and Science,321100011288,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Fredrick Nelson,Principal,718-944-3635,718-652-3525,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,11X289,X289,The Young Scholars Academy of The Bronx,321100010289,DOE,General Academic,Junior High-Intermediate-Middle,,"06,07,08,SE",2005-07-01T00:00:00.000,Closed,X113,3710 BARNES AVENUE,NY,1022929,260153,-73.860126,40.880649,212,12,39000,2046750020,BX44,Williamsbridge-Olinville,JEANETTE VARGAS,PRINCIPAL,718-325-5834,718-325-5676,11,11,COMMUNITY SCHOOL DISTRICT 11,"ROSS PORTER, MEISHA",NULL,NULL,NULL,NULL,NULL,NULL,212,47
2020,11X290,X290,Bronx Academy of Health Careers,321100011290,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,Dawn Santiago,Principal,718-696-3340,718-696-3380,11,11,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",212,47
2020,10X291,X291,P.S. 291,321000010291,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04",1995-07-18T00:00:00.000,Open,X015,2195 ANDREWS AVENUE,NY,1009211,252336,-73.909763,40.859243,207,14,25500,2032240009,BX30,Kingsbridge Heights,CARLOS VELEZ,Principal,718-563-0776,718-563-1499,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,207,52
2020,08X293,X293,Renaissance High School for Musical Theater and th,320800011293,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,MARIA HERRERA,Principal,718-430-6390,718-430-6308,11,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",210,45
2020,09X294,X294,The Walton Avenue School,320900010294,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2013-07-01T00:00:00.000,Open,X064,1425 WALTON AVENUE,NY,1007526,245469,-73.915879,40.8404,204,16,22300,2028430040,BX63,West Concourse,Daniel Russo,Principal,718-293-5970,718-293-2091,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,08X295,X295,Gateway School for Environmental Research and Tech,320800011295,DOE,General Academic,High school,"10,11,12","09,10,11,12",2004-09-08T00:00:00.000,Closed,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,LUCILLE DIMEGLIO,I.A. PRINCIPAL,718-824-9327,718-824-4368,8,8,COMMUNITY SCHOOL DISTRICT 08,NULL,NULL,NULL,NULL,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,07X296,X296,South Bronx Academy for Applied Media,320700010296,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2005-07-01T00:00:00.000,Open,X184,778 FOREST AVENUE,NY,1010437,237567,-73.905389,40.818703,201,17,7700,2026550030,BX34,Melrose South-Mott Haven North,ROSHONE AULT-LEE,Principal,718-401-0059,718-401-0577,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,09X297,X297,Morris Academy for Collaborative Studies,320900011297,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840,240756,-73.90392,40.827455,203,16,13500,2026340001,BX35,Morrisania-Melrose,Matthew Mazzaroppi,Principal,718-617-5312,718-893-7368,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",203,42
2020,07X298,X298,Academy of Public Relations,320700010298,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2005-07-01T00:00:00.000,Open,X184,778 FOREST AVENUE,NY,1010437,237567,-73.905389,40.818703,201,17,7700,2026550030,BX34,Melrose South-Mott Haven North,AMY ANDINO-FLOHR,Principal,718-665-8866,718-401-0051,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,11X299,X299,Astor Collegiate Academy,321100011299,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Sandra Burgos,Principal,718-944-3418,718-944-3638,11,11,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",211,49
2020,12X300,X300,The School of Science and Applied Learning,321200010300,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2005-07-01T00:00:00.000,Open,X234,2050 PROSPECT AVENUE,NY,1015591,247565,-73.886721,40.846128,206,15,37100,2031090001,BX17,East Tremont,VENESSA SINGLETON,Principal,718-584-6310,718-220-1370,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,08X301,X301,M.S. 301 Paul L. Dunbar,320800010301,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2001-07-01T00:00:00.000,Open,X120,890 CAULDWELL AVENUE,NY,1010062,238874,-73.906739,40.822291,203,16,18500,2026310048,BX35,Morrisania-Melrose,Hesham Farid,Principal,718-585-2950,718-401-2567,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,203,42
2020,08X302,X302,M.S. 302 Luisa Dessus Cruz,320800010302,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2001-07-01T00:00:00.000,Open,X052,681 KELLY STREET,NY,1011487,236612,-73.901599,40.816078,202,17,8300,2026860020,BX33,Longwood,Liza Ortiz,Principal,718-901-3520,718-901-3529,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,202,41
2020,09X303,X303,I.S. X303 Leadership & Community Service,320900010303,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,X082,1700 MACOMBS ROAD,NY,1007706,248754,-73.915217,40.849416,205,14,21502,2028660070,BX36,University Heights-Morris Heights,MONICA BRADY,I.A. Principal,718-583-5466,718-583-2463,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,205,46
2020,08X304,X304,P.S. 304 Early Childhood School,320800010304,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2001-07-01T00:00:00.000,Open,X101,2750 LAFAYETTE AVENUE,NY,1031516,240651,-73.829211,40.82708,210,13,15200,2055470001,BX52,Schuylerville-Throgs Neck-Edgewater Park,WALTER NINO F GALIANO JR,I.A. Principal,718-822-5307,718-904-0956,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,210,45
2020,08X305,X305,Pablo Neruda Academy,320800011305,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Closed,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,David Liu,PRINCIPAL,718-824-1682,718-824-1663,8,8,NULL,NULL,NULL,NULL,NULL,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,10X306,X306,P.S. 306,321000010306,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1994-07-01T00:00:00.000,Open,X306,40 WEST TREMONT AVENUE,NY,1008920,249231,-73.910827,40.850722,205,14,21700,2028620014,BX36,University Heights-Morris Heights,DARRYL HARRINGTON,Principal,718-583-5355,718-583-5885,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,205,46
2020,10X307,X307,Luisa Pineiro Fuentes School of Science and Discov,321000010307,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2003-06-30T00:00:00.000,Open,X886,124 EAMES PLACE,NY,1011404,255945,-73.901821,40.869142,208,14,26701,2032480062,BX28,Van Cortlandt Village,Yolanda Valez,Principal,718-601-2632,718-796-7490,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,208,50
2020,10X308,X308,Bronx Dance Academy School,321000010308,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2003-06-30T00:00:00.000,Open,X852,3617 BAINBRIDGE AVENUE,NY,1017970,261887,-73.878051,40.885428,207,11,43100,2033290124,BX43,Norwood,SANDRA SANCHEZ,Principal,718-515-0410,718-515-0345,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,207,52
2020,10X310,X310,P.S. 310 Marble Hill,321000010310,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1996-09-16T00:00:00.000,Open,X122,260 W KINGSBRIDGE RD,NY,1010372,257159,-73.905547,40.872477,207,14,26900,2032390041,BX30,Kingsbridge Heights,ELIZABETH CARDONA,Principal,718-796-9434,718-796-9528,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,09X311,X311,Lucero Elementary School,320900010311,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2013-07-01T00:00:00.000,Open,X064,1425 WALTON AVENUE,NY,1007526,245469,-73.915879,40.8404,204,16,22300,2028430040,BX63,West Concourse,Kattia Cuba,Principal,718-681-8701,718-681-8707,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,08X312,X312,Millennium Art Academy,320800010312,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,HERMAN GUY,Principal,718-824-0978,718-824-0963,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,09X313,X313,I.S. 313 School of Leadership Development,320900010313,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,X147,1600 WEBSTER AVENUE,NY,1010715,245522,-73.904353,40.840536,203,16,16700,2028970005,BX01,Claremont-Bathgate,EARL BRATHWAITE,Principal,718-583-1736,718-299-5559,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,203,42
2020,12X314,X314,Fairmont Neighborhood School,321200010314,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2013-07-01T00:00:00.000,Open,X050,1550 VYSE AVENUE,NY,1015521,243215,-73.886995,40.834188,203,17,15700,2029960010,BX75,Crotona Park East,MONIQUE HIBBERT,Principal,718-860-5210,718-860-5215,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,10X315,X315,P.S. 315 Lab School,321000010315,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1997-04-29T00:00:00.000,Open,X779,2865 CLAFLIN AVENUE,NY,1011887,257591,-73.900068,40.873659,208,14,26702,2032500073,BX28,Van Cortlandt Village,Gaby Flores,Principal,929-237-7750,929-237-7752,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,208,50
2020,12X316,X316,Kappa III,321200010316,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X129,2055 MAPES AVENUE,NY,1015591,247565,-73.886721,40.846128,206,15,37100,2031090001,BX17,East Tremont,Jean Colon,Principal,718-561-3580,718-561-3719,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,12X318,X318,"I.S. X318 Math, Science & Technology Through Arts",321200010318,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-07-01T00:00:00.000,Open,X193,1919 PROSPECT AVENUE,NY,1014645,246681,-73.890145,40.843705,206,17,36901,2029510032,BX17,East Tremont,Uchechukwu Njoku,Principal,718-294-8504,718-901-0778,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,10X319,X319,Providing Urban Learners Success In Education High,321000011319,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X211,560 EAST 179 STREET,NY,1013647,248385,-73.893744,40.848385,206,15,37504,2030610055,BX17,East Tremont,CAROL WIGGINS,Principal,718-294-0230,718-584-7809,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",206,48
2020,08X320,X320,Pelham Lab High School,320800011320,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,Jason Wagner,Principal,718-904-5090,718-904-5099,11,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",210,45
2020,12X321,X321,Crotona Academy High School,320700011321,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2004-09-08T00:00:00.000,Closed,X358,1211 SOUTHERN BOULEVARD,NY,1014071,241434,-73.892243,40.829306,203,17,12500,2029750037,BX35,Morrisania-Melrose,Patricia Williams,PRINCIPAL,718-860-5370,NULL,12,12,NULL,NULL,NULL,NULL,NULL,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",203,42
2020,11X322,X322,Aspire Preparatory Middle School,321100010322,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",2006-07-01T00:00:00.000,Closed,X135,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,STEVEN COBB,PRINCIPAL,718-231-6592,718-231-6591,11,11,COMMUNITY SCHOOL DISTRICT 11,"WHITE, ELIZABETH",NULL,NULL,NULL,NULL,NULL,NULL,211,49
2020,09X323,X323,Bronx Writing Academy,320900010323,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X022,270 EAST 167 STREET,NY,1007952,242417,-73.91435,40.832022,204,16,17500,2024380050,BX14,East Concourse-Concourse Village,Lauren Hasson,Principal,718-293-9048,718-293-9748,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,09X324,X324,Bronx Early College Academy for Teaching & Learnin,320900011324,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,X166,250 EAST 164 STREET,NY,1007025,240954,-73.917705,40.828009,204,16,18302,2024460043,BX14,East Concourse-Concourse Village,Yvette Rivera,Principal,718-681-8287,718-681-8650,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204,44
2020,09X325,X325,Urban Science Academy,320900010325,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",2004-09-08T00:00:00.000,Closed,X145,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,PATRICK KELLY,PRINCIPAL,718-588-8221,718-588-8263,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,11X326,X326,Bronx Green Middle School,321100010326,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2006-07-01T00:00:00.000,Open,X135,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,Charles Johnson,Principal,718-325-6593,718-653-3625,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,09X327,X327,Comprehensive Model School Project M.S. 327,320900010327,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1999-07-01T00:00:00.000,Open,X240,1501 JEROME AVENUE,NY,1007429,246415,-73.916084,40.842503,204,14,20900,2028590077,BX63,West Concourse,Alixandre Ricci,Principal,718-294-8111,718-294-8109,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,204,44
2020,09X328,X328,New Millennium Bronx Academy of the Arts,320900010328,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X145,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,DORALD BASTIAN,Principal,718-588-8308,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,09X329,X329,DreamYard Preparatory School,320900011329,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2006-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,Alicia Wargo,Principal,718-410-4242,718-410-4312,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204,44
2020,10X331,X331,The Bronx School of Young Leaders,321000010331,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X306,40 WEST TREMONT AVENUE,NY,1008920,249231,-73.910827,40.850722,205,14,21700,2028620014,BX36,University Heights-Morris Heights,SERAPHA CRUZ,Principal,718-583-4146,718-583-4292,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,205,46
2020,08X332,X332,Holcombe L. Rucker School of Community Research,320800011332,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2006-07-01T00:00:00.000,Closed,X039,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,SHARIF RUCKER,PRINCIPAL,718-860-1053,718-860-1321,8,8,NULL,NULL,NULL,NULL,NULL,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",202,41
2020,08X333,X333,The Longwood Academy of Discovery,320800010333,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03",2004-09-08T00:00:00.000,Open,X060,888 REV J A POLITE AVE,NY,1012371,238081,-73.898399,40.820108,202,17,8700,2026960085,BX33,Longwood,Victoria Najera,I.A. Principal,718-860-3313,718-842-8734,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,202,41
2020,07X334,X334,International Community High School,320700011334,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2006-07-01T00:00:00.000,Open,X139,345 BROOK AVENUE,NY,1006735,234507,-73.918774,40.810314,201,8,4100,2022860036,BX39,Mott Haven-Port Morris,BERENA CABARCAS,Principal,718-665-4128,718-665-4547,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",201,40
2020,08X335,X335,The Academy of the Arts,320800010335,DOE,General Academic,Elementary,PK,"04,05",2004-09-08T00:00:00.000,Closed,X060,888 REV J A POLITE AVE,NY,1012371,238081,-73.898399,40.820108,202,17,8700,2026960085,BX33,Longwood,Glorimer Lopez,PRINCIPAL,718-860-3401,718-860-4290,8,8,COMMUNITY SCHOOL DISTRICT 08,"AMES, KAREN",NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,07X336,X336,Urban Assembly School for the Performing Arts,320700011336,DOE,General Academic,Secondary School,NULL,NULL,2006-07-01T00:00:00.000,Closed,X183,339 MORRIS AVENUE,NY,1004899,235670,-73.9254,40.8135,201,8,5100,2023330070,BX39,Mott Haven-Port Morris,Fia Davis,Principal,718-401-4891,718-585-3726,7,7,COMMUNITY SCHOOL DISTRICT 07,Yolanda Torres,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,08X337,X337,The School for Inquiry and Social Justice,320800010337,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X123,1025 MORRISON AVENUE,NY,1019077,239868,-73.874162,40.824989,209,18,4800,2037180001,BX55,Soundview-Bruckner,A CYPRYS,Principal,718-860-4181,718-860-4163,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,09X339,X339,I.S. 339,320900010339,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999-07-01T00:00:00.000,Open,X147,1600 WEBSTER AVENUE,NY,1010715,245522,-73.904353,40.840536,203,16,16700,2028970005,BX01,Claremont-Bathgate,Kim Outerbridge,Principal,718-583-6767,718-583-0281,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,203,42
2020,10X340,X340,P.S. 340,321000010340,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1999-07-01T00:00:00.000,Open,X340,25 WEST 195 STREET,NY,1012690,256043,-73.897171,40.869407,207,11,40900,2032470015,BX28,Van Cortlandt Village,Alexei Nichols,Principal,718-220-1830,718-220-1866,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,NULL,NULL,NULL,207,52
2020,12X341,X341,Accion Academy,321200010341,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2004-09-08T00:00:00.000,Open,X116,977 FOX STREET,NY,1013486,238792,-73.894368,40.822056,202,17,15900,2027140004,BX27,Hunts Point,VICTOR FRIAS,Acting Principal,718-378-1649,718-378-4707,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,202,41
2020,10X342,X342,International School for Liberal Arts,321000011342,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2005-05-02T00:00:00.000,Open,X430,2780 RESERVOIR AVENUE,NY,1012719,255917,-73.897066,40.869061,207,11,40900,2032470070,BX28,Van Cortlandt Village,Francine Cruz,Principal,718-329-8570,718-329-8572,10,10,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",207,52
